1565,PAPEL BALI HAI BROW KING SIZE SLIM ,PAPEL BALI HAI BROW KING SIZE SLIM ,BALI HAI,UN,,0,0,0,1896,1896,"4,5",,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,45,7898542850671,0,18,0,0,0,0,0,B,8/8/2014,SIM,NAO,,NAO,0,0,,0,12/6/2016,,1350,0,0,SIM,12/6/2016,0,0,(Blob),SIM,PAPEL BALI HAI BROW ,,,,,0,00 - PARA REVENDA,0,0,48131000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,2/5/2015,31/03/2015,"4,5",0,,0,"5,102",0,8,0,8,,0,,,,0,8/8/2014,"3,5",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,200,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"17,08",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"20,75",12,0,,,,0
1566,KKKKKK,KKKKKK,,UN,,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,,0,18,0,0,0,0,0,B,8/8/2014,SIM,NAO,,NAO,0,0,,0,,,0,0,0,SIM,,0,0,(Blob),SIM,KKKKKK,,,,,0,00 - PARA REVENDA,0,0,24031900,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,1,,,0,,0,0,0,0,0,0,,10,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
1567,CIGARRO MARLBORO FILTER CIGARRETES RED  +ISQUEIRO ELETRICO,CIGARRO MARLBORO FILTER CIGARRETES RED +ISQUEIRO ELETRICO,PHILIP MORRIS,UN,,0,0,0,"17,59","17,59",21,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,7893789209206,0,18,0,0,0,0,0,B,22/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,20,0,0,SIM,,0,0,(Blob),SIM,CIGARRO MARLBORO FIL,,,,,0,00 - PARA REVENDA,0,0,24022000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,21,20,,0,"5,102",0,8,0,8,,0,,,,0,22/08/2014,"6,75",,,,,,0,0,0,,,,0,0,1,,,0,"2,403",0,0,0,0,0,0,,60,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"31,1",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"44,45",17,0,,,,0
1568,PALHA SOUZA PAIOL SERIE OURO,PALHA SOUZA PAIOL SERIE OURO,SOUZA PAIOL,UN,,0,0,0,"1,5","1,51",4,,1,1,0,0,0,0,0,0,0,0,0,,,,,,40,,0,0,0,7895678944588,0,0,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1080,0,"0,84",SIM,,0,0,(Blob),SIM,PALHA SOUZA PAIOL SE,,,,,0,00 - PARA REVENDA,0,0,24021000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"37,19",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"50,54",17,0,,,,0
1569,ISQUEIRO ZIPPO CROMADO ESCOVADO REG BRUSH FIN CHROME,ISQUEIRO ZIPPO CROMADO ESCOVADO REG BRUSH FIN CHROME,ZIPPO,UN,200,0,0,0,"62,37","62,37",130,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,41689100032,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/04/2017,,1,0,0,SIM,27/04/2017,0,0,(Blob),SIM,ISQUEIRO ZIPPO CROMA,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,130,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1570,ISQUEIRO ZIPPO ACETINADO REG SATIN CHROME,ISQUEIRO ZIPPO ACETINADO REG SATIN CHROME,ZIPPO,UN,205,0,0,0,36,"50,4",130,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689102050,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO ACETI,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,130,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1571,ISQUEIRO ZIPPO PRETO IRON STONE,ISQUEIRO ZIPPO PRETO IRON STONE,ZIPPO,UN,211,0,0,0,"45,6","63,84",160,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689100315,0,18,0,0,0,0,0,C,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO PRETO,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,160,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1572,ISQUEIRO ZIPPO VINTAGE CROM ESCOV C/TRACOS VINTAGE BR FIN CH,ISQUEIRO ZIPPO VINTAGE CROM ESCOV C/TRACOS VINTAGE BR FIN CH,ZIPPO,UN,230,0,0,0,"45,6","63,84",160,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689112202,0,18,0,0,0,0,0,C,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO VINTA,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,160,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1573,ISQUEIRO ZIPPO PRETO RUGOSO REG BLACK CRACKLE,ISQUEIRO ZIPPO PRETO RUGOSO REG BLACK CRACKLE,ZIPPO,UN,236,0,0,0,44,"61,6",160,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689106805,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,9/2/2014,,-2,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO PRETO,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,160,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,,0,0,0,0,0,0,,102,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1574,ISQUEIRO ZIPPO CROMADO POLIDO REG H POL CHROME,ISQUEIRO ZIPPO CROMADO POLIDO REG H POL CHROME,ZIPPO,UN,250,0,0,0,"45,6","63,84",160,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689106003,0,18,0,0,0,0,0,C,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,2,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO CROMA,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,160,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1575,ISQUEIRO ZIPPO ENGINE TURNED ,ISQUEIRO ZIPPO ENGINE TURNED ,ZIPPO,UN,350,0,0,0,"55,2","77,28",195,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689108007,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO ENGIN,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,195,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1576,ISQUEIRO ZIPPO REGULAR VENETIAN,ISQUEIRO ZIPPO REGULAR VENETIAN,ZIPPO,UN,352,0,0,0,"125,51","125,51",260,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,41689106508,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/04/2017,,1,0,0,SIM,27/04/2017,0,0,(Blob),SIM,ISQUEIRO ZIPPO REGUL,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,260,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1577,ISQUEIRO ZIPPO HD STREET AGUIA DE ACO H-D IRON EAGLE,ISQUEIRO ZIPPO HD STREET AGUIA DE ACO H-D IRON EAGLE,ZIPPO,UN,20230,0,0,0,"75,2","105,28",265,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689109295,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO HD ST,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,265,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1578,ISQUEIRO ZIPPO BLACK ICE,ISQUEIRO ZIPPO BLACK ICE,ZIPPO,UN,24485,0,0,0,60,84,210,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689244859,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO BLACK,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,210,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1579,ISQUEIRO ZIPPO CROM POLIDO HD AMERICAN FLAG,ISQUEIRO ZIPPO CROM POLIDO HD AMERICAN FLAG,ZIPPO,UN,28082,0,0,0,"62,4","87,36",220,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689280826,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO CROM ,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,220,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1580,ISQUEIRO ZIPPO 250 HD BA E SHIELD CRY,ISQUEIRO ZIPPO 250 HD BA E SHIELD CRY,ZIPPO,UN,28349,0,0,0,100,140,350,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689283490,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO 250 H,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,350,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1581,ISQUEIRO ZIPPO GRAY DUSK MATTE LTR,ISQUEIRO ZIPPO GRAY DUSK MATTE LTR,ZIPPO,UN,28378,0,0,0,44,"61,6",155,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689283780,0,18,0,0,0,0,0,C,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO GRAY ,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,155,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1582,ISQUEIRO ZIPPO 250 H-D SKULL,ISQUEIRO ZIPPO 250 H-D SKULL,ZIPPO,UN,28484,0,0,0,"79,2","110,88",280,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689284848,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO 250 H,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,280,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1583,ISQUEIRO ZIPPO 211 SKULL CROWN,ISQUEIRO ZIPPO 211 SKULL CROWN,ZIPPO,UN,28660,0,0,0,"51,2","71,68",180,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689286606,0,18,0,0,0,0,0,C,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO 211 S,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,180,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1584,ISQUEIRO ZIPPO SKULLS,ISQUEIRO ZIPPO SKULLS,ZIPPO,UN,28678,0,0,0,"55,2","77,28",195,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689286781,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO SKULL,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,195,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1585,ISQUEIRO ZIPPO  BRASS VENETIAN,ISQUEIRO ZIPPO  BRASS VENETIAN,ZIPPO,UN,352 B,0,0,0,"71,2","99,68",250,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689108403,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO  BRAS,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,250,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1586,ISQUEIRO ZIPPO BLACK ICE W/Z C/LOGO,ISQUEIRO ZIPPO BLACK ICE W/Z C/LOGO,ZIPPO,UN,150ZL,0,0,0,"54,4","76,16",192,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689100575,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO BLACK,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,192,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1587,ISQUEIRO ZIPPO  CROMADO ESCOVADO CACHIMBO BR FIN PIPE,ISQUEIRO ZIPPO  CROMADO ESCOVADO CACHIMBO BR FIN PIPE,ZIPPO,UN,200 PL,0,0,0,"46,4","64,96",165,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689102609,0,18,0,0,0,0,0,C,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO  CROM,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,165,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1588,ISQUEIRO ZIPPO PRETO FOSCO CACHIMBO BLACK MATTE PIPE LT,ISQUEIRO ZIPPO PRETO FOSCO CACHIMBO BLACK MATTE PIPE LT,ZIPPO,UN,218 PL,0,0,0,"54,4","76,16",192,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689118006,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO PRETO,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,192,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1589,ISQUEIRO ZIPPO PRETO FOSCO C/LOGO,ISQUEIRO ZIPPO PRETO FOSCO C/LOGO,ZIPPO,UN,218 ZL,0,0,0,"54,4","76,16",192,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689113438,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO PRETO,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,192,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1590,ISQUEIRO ZIPPO VERDE FOSCO C/LOGO,ISQUEIRO ZIPPO VERDE FOSCO C/LOGO,ZIPPO,UN,221 ZL,0,0,0,"54,4","76,16",192,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689113476,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO VERDE,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,192,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1591,ISQUEIRO ZIPPO VERMELHO FOSCO C/ LOGO,ISQUEIRO ZIPPO VERMELHO FOSCO C/ LOGO,ZIPPO,UN,0233 ZL,0,0,0,"54,4","76,16",192,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689113452,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO VERM ,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,192,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1592,ISQUEIRO ZIPPO CHAMELEON W LASERED,ISQUEIRO ZIPPO CHAMELEON W LASERED,ZIPPO,UN,28129 ZL,0,0,0,"54,4","76,16",192,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,4,0,40,41689179014,0,18,0,0,0,0,0,B,27/08/2014,SIM,NAO,,NAO,0,0,,0,27/08/2014,,1,0,0,SIM,,0,0,(Blob),SIM,ISQUEIRO ZIPPO CHAME,,,,,0,00 - PARA REVENDA,0,0,96138000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,192,0,,0,"5,102",0,8,0,8,,0,,,,0,,0,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,100,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"30,59",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"40,34",27,0,,,,0
1593,MEL DO VALE - POTE 320 GR - VALE VERDE,MEL DO VALE - POTE 320 GR - VALE VERDE,VALE VERDE,UN,,0,0,0,"5,54","5,54","8,5",,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,7,0,0,,0,18,0,0,0,0,0,B,9/3/2014,SIM,NAO,,NAO,0,0,,0,30/07/2015,,120,0,0,SIM,,0,0,(Blob),SIM,MEL DO VALE - POTE 3,,,,,0,00 - PARA REVENDA,0,0,4090000,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,"8,5",0,,0,"5,102",0,8,0,8,,0,,,,0,9/3/2014,"3,5",,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,0,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"13,45",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"24,6",17,0,,,,0
1594,ESSENCIA MAZAYA - LOWZINA (BISCOITO),ESSENCIA MAZAYA - LOWZINA (BISCOITO),,UN,,0,0,0,"5,5","5,5",11,,1,1,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,0,6253345303679,0,18,0,0,0,0,0,C,9/3/2014,SIM,NAO,,NAO,0,0,,0,23/08/2016,,50,0,35,SIM,23/03/2017,0,0,(Blob),SIM,MAZAYA - LOWZINA (BI,,,,,0,00 - PARA REVENDA,0,0,24031100,NAO,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,11,0,,0,"5,102",0,8,0,8,,0,,,,0,23/03/2017,10,,,,,,0,0,0,,,,0,0,0,,,0,"2,102",0,0,0,0,0,0,,41,0,0,,,0,0,,,,,T,,,0,0,0,0,  :  ,  :  ,,0,"24,99",0,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,,0,0,,,0,"33,92",27,0,,,,0
